n_steps,audit_weight,streaming_classical_memory_bound,exposed_audit_probability,exposed_return_fidelity,optimal_local_strength,optimal_strategy,collective_classical_record_bound,coherent_memory_algebraic_score
2,0.33,0.835,0.5,1.0,0.0,no_record,0.8734300469967569,1.0
2,0.34,0.83,0.5,1.0,0.0,no_record,0.8712142238654117,1.0
2,0.35000000000000003,0.825,0.5,1.0,0.0,no_record,0.869120576505835,1.0
2,0.36,0.8200000000000001,0.5,1.0,0.0,no_record,0.8671511950137164,1.0
2,0.37,0.815,0.5,1.0,0.0,no_record,0.8653080891521566,1.0
2,0.38,0.81,0.5,1.0,0.0,no_record,0.8635931792539568,1.0
2,0.39,0.8049999999999999,0.5,1.0,0.0,no_record,0.8620082871979591,1.0
2,0.4,0.8,0.5,1.0,0.0,no_record,0.860555127546399,1.0
2,0.41000000000000003,0.7949999999999999,0.5,1.0,0.0,no_record,0.8592352989337211,1.0
2,0.42,0.79,0.5,1.0,0.0,no_record,0.8580502757993631,1.0
2,0.43,0.785,0.5,1.0,0.0,no_record,0.8570014005574769,1.0
2,0.44,0.78,0.5,1.0,0.0,no_record,0.8560898762952971,1.0
2,0.45,0.775,0.5,1.0,0.0,no_record,0.8553167600887974,1.0
2,0.46,0.77,0.5,1.0,0.0,no_record,0.854682957019364,1.0
2,0.47000000000000003,0.765,0.5,1.0,0.0,no_record,0.8541892149684968,1.0
2,0.48,0.76,0.5,1.0,0.0,no_record,0.8538361202590827,1.0
2,0.49,0.755,0.5,1.0,0.0,no_record,0.8536240942017385,1.0
2,0.5,0.75,0.5,1.0,0.0,no_record,0.8535533905932737,1.0
2,0.51,0.745754716981132,0.5726237095051622,0.9259522961908151,0.3811133939004562,equal_weak_measurement,0.8536240942017385,1.0
2,0.52,0.7428571428571429,0.63265306122449,0.8622448979591834,0.5150787536377132,equal_weak_measurement,0.8538361202590827,1.0
2,0.53,0.7411016949152542,0.6827061189313418,0.8069520252800916,0.6044933728856617,equal_weak_measurement,0.8541892149684968,1.0
2,0.54,0.7403225806451614,0.7247658688865768,0.7585848074921955,0.6704712803492432,equal_weak_measurement,0.8546829570193639,1.0
2,0.55,0.7403846153846154,0.7603550295857988,0.7159763313609467,0.72160242458822,equal_weak_measurement,0.8553167600887974,1.0
2,0.56,0.7411764705882353,0.7906574394463669,0.6782006920415224,0.7624400821656308,equal_weak_measurement,0.8560898762952971,1.0
2,0.5700000000000001,0.7426056338028169,0.8166038484427693,0.644514977187066,0.7957434868634105,equal_weak_measurement,0.8570014005574769,1.0
2,0.58,0.7445945945945944,0.838933528122717,0.6143170197224253,0.8233268222555574,equal_weak_measurement,0.8580502757993631,1.0
2,0.59,0.747077922077922,0.8582391634339686,0.587114184516782,0.846450427885731,equal_weak_measurement,0.8592352989337211,1.0
2,0.6,0.75,0.875,0.5625,0.8660254037844386,equal_weak_measurement,0.860555127546399,1.0
2,0.61,0.7533132530120481,0.8896066192480765,0.5401364494121063,0.8827305582657445,equal_weak_measurement,0.8620082871979591,1.0
2,0.62,0.7569767441860464,0.9023796646836126,0.5197404002163333,0.8970837917202747,equal_weak_measurement,0.8635931792539568,1.0
2,0.63,0.7609550561797754,0.9135841434162355,0.5010730968312082,0.909487925611149,equal_weak_measurement,0.8653080891521566,1.0
2,0.64,0.7652173913043478,0.9234404536862004,0.48393194706994325,0.9202613255876837,equal_weak_measurement,0.8671511950137164,1.0
2,0.65,0.769736842105263,0.9321329639889196,0.4681440443213295,0.929659038560826,equal_weak_measurement,0.869120576505835,1.0
2,0.66,0.7744897959183674,0.9398167430237402,0.453561016243232,0.937887779026617,equal_weak_measurement,0.8712142238654117,1.0
2,0.67,0.7794554455445544,0.9466228801097931,0.4400548965787667,0.9451167971312256,equal_weak_measurement,0.8734300469967569,1.0
2,0.68,0.7846153846153845,0.9526627218934911,0.42751479289940814,0.9514859136040755,equal_weak_measurement,0.8757658845611187,1.0
2,0.6900000000000001,0.7899532710280375,0.9580312691064723,0.415844178530876,0.9571115599620269,equal_weak_measurement,0.8782195129815489,1.0
2,0.7000000000000001,0.7954545454545456,0.962809917355372,0.4049586776859503,0.9620913858416694,equal_weak_measurement,0.8807886552931954,1.0
2,0.71,0.8011061946902653,0.9670686819641318,0.3947842430887305,0.9665078188655607,equal_weak_measurement,0.8834709897762802,1.0
2,0.72,0.806896551724138,0.9708680142687278,0.38525564803804996,0.97043084686002,equal_weak_measurement,0.8862641583165594,1.0
2,0.73,0.8128151260504203,0.9742602923522352,0.37631523197514305,0.9739202147529695,equal_weak_measurement,0.8891657744458009,1.0
2,0.74,0.8188524590163935,0.9772910507927977,0.3679118516527815,0.9770271754591042,equal_weak_measurement,0.8921734310225515,1.0
2,0.75,0.8250000000000002,0.9800000000000001,0.3600000000000001,0.9797958971132713,equal_weak_measurement,0.8952847075210475,1.0
2,0.76,0.83125,0.982421875,0.3525390625,0.9822646028438569,equal_weak_measurement,0.8984971769034256,1.0
2,0.77,0.8375954198473283,0.9845871452712547,0.3454926869063574,0.9844665004673898,equal_weak_measurement,0.9018084120572888,1.0
2,0.78,0.8440298507462688,0.9865226108264648,0.33882824682557366,0.9864305457825855,equal_weak_measurement,0.9052159917870962,1.0
2,0.79,0.8505474452554744,0.9882519047365337,0.3325163833981565,0.9881820730376905,equal_weak_measurement,0.9087175063537162,1.0
2,0.8,0.8571428571428572,0.9897959183673469,0.32653061224489793,0.989743318610787,equal_weak_measurement,0.9123105625617661,1.0
2,0.81,0.8638111888111888,0.9911731625018338,0.32084698518264954,0.991133858267221,equal_weak_measurement,0.9159927883990299,1.0
2,0.8200000000000001,0.8705479452054796,0.9924000750609872,0.31544379808594486,0.9923709740424567,equal_weak_measurement,0.9197618372363072,1.0
2,0.8300000000000001,0.8773489932885906,0.9934912841763883,0.31030133777757757,0.9934699634879641,equal_weak_measurement,0.9236153915995027,1.0
2,0.84,0.8842105263157896,0.9944598337950139,0.3054016620498614,0.9944444014574307,equal_weak_measurement,0.9275511665286389,1.0
2,0.85,0.8911290322580645,0.9953173777315296,0.3007284079084288,0.9953063626155815,equal_weak_measurement,0.9315669125408017,1.0
2,0.86,0.8981012658227847,0.9960743470597659,0.2962666239384713,0.9960666112863797,equal_weak_measurement,0.9356604182158392,1.0
2,0.87,0.9051242236024845,0.9967400949037459,0.2920026233555804,0.9967347640207459,equal_weak_measurement,0.9398295124249849,1.0
2,0.88,0.9121951219512194,0.9973230220107079,0.28792385484830463,0.9973194292810181,equal_weak_measurement,0.9440720662234903,1.0
2,0.89,0.919311377245509,0.9978306859335222,0.28401878876976583,0.9978283278535665,equal_weak_measurement,0.9483859944289073,1.0
2,0.9,0.9264705882352942,0.9982698961937717,0.28027681660899656,0.9982683969692436,equal_weak_measurement,0.9527692569068709,1.0
2,0.91,0.9336705202312139,0.998646797420562,0.2766881619833605,0.9986458806008884,equal_weak_measurement,0.9572198595861733,1.0
2,0.92,0.9409090909090909,0.9989669421487604,0.2732438016528925,0.9989664079925414,equal_weak_measurement,0.9617358552246078,1.0
2,0.93,0.9481843575418996,0.9992353547017884,0.2699353952748041,0.9992350621368211,equal_weak_measurement,0.9663153439465616,1.0
2,0.9400000000000001,0.9554945054945055,0.9994565873686753,0.2667552227991788,0.9994564396397426,equal_weak_measurement,0.9709564735726648,1.0
2,0.9500000000000001,0.9628378378378379,0.9996347699050402,0.2636961285609934,0.9996347031841584,equal_weak_measurement,0.9756574397610112,1.0
2,0.96,0.9702127659574467,0.9997736532367586,0.26075147125396103,0.9997736276145301,equal_weak_measurement,0.9804164859785726,1.0
2,0.97,0.9776178010471203,0.9998766481181984,0.2579150790822619,0.9998766405094165,equal_weak_measurement,0.9852319033204638,1.0
2,0.98,0.9850515463917526,0.9999468593899458,0.25518120948028483,0.9999468579779085,equal_weak_measurement,0.9901020301937138,1.0
2,0.99,0.99251269035533,0.9999871163905281,0.25254451287072593,0.9999871163075332,equal_weak_measurement,0.995025251881154,1.0
2,1.0,1.0,1.0,0.25,1.0,projective_each_slot,1.0,1.0
3,0.0,1.0,0.5,1.0,0.0,no_record,1.0,1.0
3,0.01,0.995,0.5,1.0,0.0,no_record,0.995025251881154,1.0
3,0.02,0.99,0.5,1.0,0.0,no_record,0.9901020301937138,1.0
3,0.03,0.985,0.5,1.0,0.0,no_record,0.9852319033204638,1.0
3,0.04,0.98,0.5,1.0,0.0,no_record,0.9804164859785726,1.0
3,0.05,0.975,0.5,1.0,0.0,no_record,0.9756574397610112,1.0
3,0.06,0.97,0.5,1.0,0.0,no_record,0.9709564735726647,1.0
3,0.07,0.965,0.5,1.0,0.0,no_record,0.9663153439465615,1.0
3,0.08,0.9600000000000001,0.5,1.0,0.0,no_record,0.9617358552246078,1.0
3,0.09,0.9550000000000001,0.5,1.0,0.0,no_record,0.9572198595861733,1.0
3,0.1,0.9500000000000001,0.5,1.0,0.0,no_record,0.9527692569068709,1.0
3,0.11,0.9450000000000001,0.5,1.0,0.0,no_record,0.9483859944289073,1.0
3,0.12,0.94,0.5,1.0,0.0,no_record,0.9440720662234903,1.0
3,0.13,0.935,0.5,1.0,0.0,no_record,0.9398295124249849,1.0
3,0.14,0.9299999999999999,0.5,1.0,0.0,no_record,0.9356604182158392,1.0
3,0.15,0.9249999999999999,0.5,1.0,0.0,no_record,0.9315669125408017,1.0
3,0.16,0.9199999999999999,0.5,1.0,0.0,no_record,0.9275511665286389,1.0
3,0.17,0.9149999999999999,0.5,1.0,0.0,no_record,0.9236153915995027,1.0
3,0.18,0.91,0.5,1.0,0.0,no_record,0.9197618372363072,1.0
3,0.19,0.905,0.5,1.0,0.0,no_record,0.9159927883990299,1.0
3,0.2,0.9,0.5,1.0,0.0,no_record,0.9123105625617661,1.0
3,0.21,0.895,0.5,1.0,0.0,no_record,0.9087175063537162,1.0
3,0.22,0.89,0.5,1.0,0.0,no_record,0.9052159917870962,1.0
3,0.23,0.885,0.5,1.0,0.0,no_record,0.9018084120572888,1.0
3,0.24,0.88,0.5,1.0,0.0,no_record,0.8984971769034256,1.0
3,0.25,0.875,0.5,1.0,0.0,no_record,0.8952847075210475,1.0
3,0.26,0.87,0.5,1.0,0.0,no_record,0.8921734310225515,1.0
3,0.27,0.865,0.5,1.0,0.0,no_record,0.8891657744458009,1.0
3,0.28,0.86,0.5,1.0,0.0,no_record,0.8862641583165594,1.0
3,0.29,0.855,0.5,1.0,0.0,no_record,0.8834709897762802,1.0
3,0.3,0.85,0.5,1.0,0.0,no_record,0.8807886552931954,1.0
3,0.31,0.845,0.5,1.0,0.0,no_record,0.8782195129815489,1.0
3,0.32,0.84,0.5,1.0,0.0,no_record,0.8757658845611187,1.0
3,0.33,0.835,0.5,1.0,0.0,no_record,0.8734300469967569,1.0
3,0.34,0.83,0.5,1.0,0.0,no_record,0.8712142238654117,1.0
3,0.35000000000000003,0.825,0.5,1.0,0.0,no_record,0.869120576505835,1.0
3,0.36,0.8200000000000001,0.5,1.0,0.0,no_record,0.8671511950137164,1.0
3,0.37,0.815,0.5,1.0,0.0,no_record,0.8653080891521566,1.0
3,0.38,0.81,0.5,1.0,0.0,no_record,0.8635931792539568,1.0
3,0.39,0.8049999999999999,0.5,1.0,0.0,no_record,0.8620082871979591,1.0
3,0.4,0.8,0.5,1.0,0.0,no_record,0.860555127546399,1.0
3,0.41000000000000003,0.7949999999999999,0.5,1.0,0.0,no_record,0.8592352989337211,1.0
3,0.42,0.79,0.5,1.0,0.0,no_record,0.8580502757993631,1.0
3,0.43,0.785,0.5,1.0,0.0,no_record,0.8570014005574769,1.0
3,0.44,0.78,0.5,1.0,0.0,no_record,0.8560898762952971,1.0
3,0.45,0.775,0.5,1.0,0.0,no_record,0.8553167600887974,1.0
3,0.46,0.77,0.5,1.0,0.0,no_record,0.854682957019364,1.0
3,0.47000000000000003,0.765,0.5,1.0,0.0,no_record,0.8541892149684968,1.0
3,0.48,0.76,0.5,1.0,0.0,no_record,0.8538361202590827,1.0
3,0.49,0.755,0.5,1.0,0.0,no_record,0.8536240942017385,1.0
3,0.5,0.75,0.5,1.0,0.0,no_record,0.8535533905932737,1.0
3,0.51,0.745,0.5,1.0,0.0,no_record,0.8536240942017385,1.0
3,0.52,0.74,0.5,1.0,0.0,no_record,0.8538361202590827,1.0
3,0.53,0.735,0.5,1.0,0.0,no_record,0.8541892149684968,1.0
3,0.54,0.73,0.5,1.0,0.0,no_record,0.8546829570193639,1.0
3,0.55,0.725,0.5,1.0,0.0,no_record,0.8553167600887974,1.0
3,0.56,0.72,0.5,1.0,0.0,no_record,0.8560898762952971,1.0
3,0.5700000000000001,0.715,0.5,1.0,0.0,no_record,0.8570014005574769,1.0
3,0.58,0.71,0.5,1.0,0.0,no_record,0.8580502757993631,1.0
3,0.59,0.7050000000000001,0.5,1.0,0.0,no_record,0.8592352989337211,1.0
3,0.6,0.7,0.5,1.0,0.0,no_record,0.860555127546399,1.0
3,0.61,0.6950000000000001,0.5,1.0,0.0,no_record,0.8620082871979591,1.0
3,0.62,0.69,0.5,1.0,0.0,no_record,0.8635931792539568,1.0
3,0.63,0.6914058339148812,0.9618697890358991,0.2308861265466617,0.9739048244093298,equal_weak_measurement,0.8653080891521566,1.0
3,0.64,0.6987876316122439,0.9669941871417902,0.22197597733749486,0.9774933769070743,equal_weak_measurement,0.8671511950137164,1.0
3,0.65,0.7062998481920282,0.9712997513989223,0.2141571708077962,0.9804882693894446,equal_weak_measurement,0.869120576505835,1.0
3,0.66,0.7139254074256478,0.9749573047695246,0.20721643022871045,0.9830181179650541,equal_weak_measurement,0.8712142238654117,1.0
3,0.67,0.7216505237977495,0.9780916610229378,0.20099730579509456,0.9851757687638537,equal_weak_measurement,0.8734300469967569,1.0
3,0.68,0.7294638582957638,0.9807967838841782,0.19538139142038297,0.987030371881727,equal_weak_measurement,0.8757658845611187,1.0
3,0.6900000000000001,0.7373559417487038,0.9831451223043983,0.1902767979311899,0.9886347349679336,equal_weak_measurement,0.8782195129815489,1.0
3,0.7000000000000001,0.7453187664281977,0.9851936388993342,0.1856107306622125,0.9900300224880565,equal_weak_measurement,0.8807886552931954,1.0
3,0.71,0.7533454881855747,0.9869878557866467,0.18132451923122625,0.9912488784559906,equal_weak_measurement,0.8834709897762802,1.0
3,0.72,0.7614302038421991,0.9885646577556085,0.17737017949343212,0.9923175699099728,equal_weak_measurement,0.8862641583165594,1.0
3,0.73,0.7695677813612904,0.989954287195201,0.17370796929182844,0.9932574989845222,equal_weak_measurement,0.8891657744458009,1.0
3,0.74,0.7777537279859291,0.9911817966283241,0.17030460954218954,0.9940862947806491,equal_weak_measurement,0.8921734310225515,1.0
3,0.75,0.7859840862843609,0.9922681273685046,0.16713196303192962,0.9948186178928351,equal_weak_measurement,0.8952847075210475,1.0
3,0.76,0.7942553510978922,0.9932309244051594,0.1641660356248798,0.995466763758973,equal_weak_measurement,0.8984971769034256,1.0
3,0.77,0.8025644024047295,0.994085161380229,0.16138620931283992,0.9960411222223463,equal_weak_measurement,0.9018084120572888,1.0
3,0.78,0.8109084504802977,0.9948436263653322,0.15877464506972105,0.9965505324319236,equal_weak_measurement,0.9052159917870962,1.0
3,0.79,0.8192849906814375,0.9955173039725882,0.1563158121099658,0.9970025603140312,equal_weak_measurement,0.9087175063537162,1.0
3,0.8,0.827691765850594,0.996115679156172,0.1539961126282821,0.9974037179237313,equal_weak_measurement,0.9123105625617661,1.0
3,0.81,0.8361267348167281,0.996646981097963,0.15180357961777932,0.9977596385943692,equal_weak_measurement,0.9159927883990299,1.0
3,0.8200000000000001,0.8445880458205643,0.9971183807173534,0.14972763129074768,0.9980752180697245,equal_weak_measurement,0.9197618372363072,1.0
3,0.8300000000000001,0.8530740139516628,0.9975361519065069,0.14775886981918848,0.9983547291727797,equal_weak_measurement,0.9236153915995027,1.0
3,0.84,0.8615831018797305,0.9979058041189897,0.14588891512362007,0.9986019156838217,equal_weak_measurement,0.9275511665286389,1.0
3,0.85,0.8701139033105847,0.9982321921362562,0.14411026663177928,0.998820069736324,equal_weak_measurement,0.9315669125408017,1.0
3,0.86,0.8786651287107182,0.9985196075049063,0.1424161875464201,0.9990120960370806,equal_weak_measurement,0.9356604182158392,1.0
3,0.87,0.8872355929324299,0.9987718551431242,0.14080060736855257,0.9991805654725474,equal_weak_measurement,0.9398295124249849,1.0
3,0.88,0.8958242044403166,0.9989923178640283,0.13925803933309738,0.9993277601041378,equal_weak_measurement,0.9440720662234903,1.0
3,0.89,0.9044299558942056,0.9991840109914021,0.1377835101077976,0.9994557111309771,equal_weak_measurement,0.9483859944289073,1.0
3,0.9,0.913051915886795,0.9993496288031211,0.1363724996398605,0.9995662310738047,equal_weak_measurement,0.9527692569068709,1.0
3,0.91,0.9216892216688228,0.9994915841960803,0.13502088944877463,0.9996609411828316,equal_weak_measurement,0.9572198595861733,1.0
3,0.92,0.9303410727224835,0.9996120426994388,0.13372491798749606,0.9997412948770568,equal_weak_measurement,0.9617358552246078,1.0
3,0.93,0.9390067250664249,0.9997129517526595,0.13248114194930782,0.9998085978693347,equal_weak_measurement,0.9663153439465616,1.0
3,0.9400000000000001,0.9476854861941469,0.9997960659980214,0.13128640260011437,0.9998640255104572,equal_weak_measurement,0.9709564735726648,1.0
3,0.9500000000000001,0.9563767105627808,0.9998629692041021,0.13013779637767572,0.9999086377892688,equal_weak_measurement,0.9756574397610112,1.0
3,0.96,0.9650797955617582,0.9999150933297767,0.1290326491293141,0.9999433923488188,equal_weak_measurement,0.9804164859785726,1.0
3,0.97,0.9737941779012703,0.999953735151883,0.1279684934647953,0.9999691558165681,equal_weak_measurement,0.9852319033204638,1.0
3,0.98,0.9825193303690634,0.9999800708095223,0.12694304878657878,0.9999867136964898,equal_weak_measurement,0.9901020301937138,1.0
3,0.99,0.9912547589113894,0.9999951685607006,0.12595420362957918,0.9999967790300924,equal_weak_measurement,0.995025251881154,1.0
3,1.0,1.0,1.0,0.125,1.0,projective_each_slot,1.0,1.0
4,0.0,1.0,0.5,1.0,0.0,no_record,1.0,1.0
4,0.01,0.995,0.5,1.0,0.0,no_record,0.995025251881154,1.0
4,0.02,0.99,0.5,1.0,0.0,no_record,0.9901020301937138,1.0
4,0.03,0.985,0.5,1.0,0.0,no_record,0.9852319033204638,1.0
4,0.04,0.98,0.5,1.0,0.0,no_record,0.9804164859785726,1.0
4,0.05,0.975,0.5,1.0,0.0,no_record,0.9756574397610112,1.0
4,0.06,0.97,0.5,1.0,0.0,no_record,0.9709564735726647,1.0
4,0.07,0.965,0.5,1.0,0.0,no_record,0.9663153439465615,1.0
4,0.08,0.9600000000000001,0.5,1.0,0.0,no_record,0.9617358552246078,1.0
4,0.09,0.9550000000000001,0.5,1.0,0.0,no_record,0.9572198595861733,1.0
4,0.1,0.9500000000000001,0.5,1.0,0.0,no_record,0.9527692569068709,1.0
4,0.11,0.9450000000000001,0.5,1.0,0.0,no_record,0.9483859944289073,1.0
4,0.12,0.94,0.5,1.0,0.0,no_record,0.9440720662234903,1.0
4,0.13,0.935,0.5,1.0,0.0,no_record,0.9398295124249849,1.0
4,0.14,0.9299999999999999,0.5,1.0,0.0,no_record,0.9356604182158392,1.0
4,0.15,0.9249999999999999,0.5,1.0,0.0,no_record,0.9315669125408017,1.0
4,0.16,0.9199999999999999,0.5,1.0,0.0,no_record,0.9275511665286389,1.0
4,0.17,0.9149999999999999,0.5,1.0,0.0,no_record,0.9236153915995027,1.0
4,0.18,0.91,0.5,1.0,0.0,no_record,0.9197618372363072,1.0
4,0.19,0.905,0.5,1.0,0.0,no_record,0.9159927883990299,1.0
4,0.2,0.9,0.5,1.0,0.0,no_record,0.9123105625617661,1.0
4,0.21,0.895,0.5,1.0,0.0,no_record,0.9087175063537162,1.0
4,0.22,0.89,0.5,1.0,0.0,no_record,0.9052159917870962,1.0
4,0.23,0.885,0.5,1.0,0.0,no_record,0.9018084120572888,1.0
4,0.24,0.88,0.5,1.0,0.0,no_record,0.8984971769034256,1.0
4,0.25,0.875,0.5,1.0,0.0,no_record,0.8952847075210475,1.0
4,0.26,0.87,0.5,1.0,0.0,no_record,0.8921734310225515,1.0
4,0.27,0.865,0.5,1.0,0.0,no_record,0.8891657744458009,1.0
4,0.28,0.86,0.5,1.0,0.0,no_record,0.8862641583165594,1.0
4,0.29,0.855,0.5,1.0,0.0,no_record,0.8834709897762802,1.0
4,0.3,0.85,0.5,1.0,0.0,no_record,0.8807886552931954,1.0
4,0.31,0.845,0.5,1.0,0.0,no_record,0.8782195129815489,1.0
4,0.32,0.84,0.5,1.0,0.0,no_record,0.8757658845611187,1.0
4,0.33,0.835,0.5,1.0,0.0,no_record,0.8734300469967569,1.0
4,0.34,0.83,0.5,1.0,0.0,no_record,0.8712142238654117,1.0
4,0.35000000000000003,0.825,0.5,1.0,0.0,no_record,0.869120576505835,1.0
4,0.36,0.8200000000000001,0.5,1.0,0.0,no_record,0.8671511950137164,1.0
4,0.37,0.815,0.5,1.0,0.0,no_record,0.8653080891521566,1.0
4,0.38,0.81,0.5,1.0,0.0,no_record,0.8635931792539568,1.0
4,0.39,0.8049999999999999,0.5,1.0,0.0,no_record,0.8620082871979591,1.0
4,0.4,0.8,0.5,1.0,0.0,no_record,0.860555127546399,1.0
4,0.41000000000000003,0.7949999999999999,0.5,1.0,0.0,no_record,0.8592352989337211,1.0
4,0.42,0.79,0.5,1.0,0.0,no_record,0.8580502757993631,1.0
4,0.43,0.785,0.5,1.0,0.0,no_record,0.8570014005574769,1.0
4,0.44,0.78,0.5,1.0,0.0,no_record,0.8560898762952971,1.0
4,0.45,0.775,0.5,1.0,0.0,no_record,0.8553167600887974,1.0
4,0.46,0.77,0.5,1.0,0.0,no_record,0.854682957019364,1.0
4,0.47000000000000003,0.765,0.5,1.0,0.0,no_record,0.8541892149684968,1.0
4,0.48,0.76,0.5,1.0,0.0,no_record,0.8538361202590827,1.0
4,0.49,0.755,0.5,1.0,0.0,no_record,0.8536240942017385,1.0
4,0.5,0.75,0.5,1.0,0.0,no_record,0.8535533905932737,1.0
4,0.51,0.745,0.5,1.0,0.0,no_record,0.8536240942017385,1.0
4,0.52,0.74,0.5,1.0,0.0,no_record,0.8538361202590827,1.0
4,0.53,0.735,0.5,1.0,0.0,no_record,0.8541892149684968,1.0
4,0.54,0.73,0.5,1.0,0.0,no_record,0.8546829570193639,1.0
4,0.55,0.725,0.5,1.0,0.0,no_record,0.8553167600887974,1.0
4,0.56,0.72,0.5,1.0,0.0,no_record,0.8560898762952971,1.0
4,0.5700000000000001,0.715,0.5,1.0,0.0,no_record,0.8570014005574769,1.0
4,0.58,0.71,0.5,1.0,0.0,no_record,0.8580502757993631,1.0
4,0.59,0.7050000000000001,0.5,1.0,0.0,no_record,0.8592352989337211,1.0
4,0.6,0.7,0.5,1.0,0.0,no_record,0.860555127546399,1.0
4,0.61,0.6950000000000001,0.5,1.0,0.0,no_record,0.8620082871979591,1.0
4,0.62,0.69,0.5,1.0,0.0,no_record,0.8635931792539568,1.0
4,0.63,0.685,0.5,1.0,0.0,no_record,0.8653080891521566,1.0
4,0.64,0.6799999999999999,0.5,1.0,0.0,no_record,0.8671511950137164,1.0
4,0.65,0.6756385825695097,0.9924348010621744,0.08730274822598949,0.9961957470241134,equal_weak_measurement,0.869120576505835,1.0
4,0.66,0.684702229810445,0.993272495571763,0.08571289039141614,0.9966191410866483,equal_weak_measurement,0.8712142238654117,1.0
4,0.67,0.6937890677796643,0.994014790821032,0.08423987251385721,0.9969938673053547,equal_weak_measurement,0.8734300469967569,1.0
4,0.68,0.7028971076760882,0.9946743700872884,0.08287042505228746,0.9973264825974066,equal_weak_measurement,0.8757658845611187,1.0
4,0.6900000000000001,0.7120245988761973,0.9952618403171234,0.08159331953994244,0.9976224545063167,equal_weak_measurement,0.8782195129815489,1.0
4,0.7000000000000001,0.7211699919582708,0.9957861421160443,0.0803989749234656,0.9978863794073902,equal_weak_measurement,0.8807886552931954,1.0
4,0.71,0.7303319087873517,0.9962548648055936,0.07927915439786298,0.998122149538058,equal_weak_measurement,0.8834709897762802,1.0
4,0.72,0.7395091180666366,0.9966744916689485,0.0782267288035487,0.998333082543554,equal_weak_measurement,0.8862641583165594,1.0
4,0.73,0.7487005151739708,0.9970505930706228,0.07723548974968948,0.9985220231392328,equal_weak_measurement,0.8891657744458009,1.0
4,0.74,0.7579051053952425,0.9973879801197006,0.07630000041024626,0.9986914237421525,equal_weak_measurement,0.8921734310225515,1.0
4,0.75,0.767121989877959,0.9976908280957113,0.07541547522470238,0.9988434090406121,equal_weak_measurement,0.8952847075210475,1.0
4,0.76,0.7763503537832449,0.9979627764412435,0.07457768203291622,0.9989798281562091,equal_weak_measurement,0.8984971769034256,1.0
4,0.77,0.7855894562295538,0.9982070104080121,0.07378286180601924,0.999102297121589,equal_weak_measurement,0.9018084120572888,1.0
4,0.78,0.7948386217079273,0.9984263282041381,0.0730276623122703,0.9992122337272907,equal_weak_measurement,0.9052159917870962,1.0
4,0.79,0.8040972327144299,0.9986231965846886,0.07230908291678993,0.9993108863030016,equal_weak_measurement,0.9087175063537162,1.0
4,0.8,0.8133647233959783,0.9987997971574064,0.07162442835026604,0.9993993576384955,equal_weak_measurement,0.9123105625617661,1.0
4,0.81,0.8226405740450208,0.9989580651741546,0.07097126975766042,0.9994786249809194,equal_weak_measurement,0.9159927883990299,1.0
4,0.8200000000000001,0.8319243063092705,0.9990997221996009,0.0703474116977648,0.9995495568426276,equal_weak_measurement,0.9197618372363072,1.0
4,0.8300000000000001,0.8412154790069437,0.9992263037593854,0.06975086403914035,0.9996129271996512,equal_weak_measurement,0.9236153915995027,1.0
4,0.84,0.8505136844572688,0.9993391828473056,0.0691798179095756,0.9996694275425497,equal_weak_measurement,0.9275511665286389,1.0
4,0.85,0.8598185452514857,0.9994395899981154,0.0686326250205837,0.9997196771497336,equal_weak_measurement,0.9315669125408017,1.0
4,0.86,0.8691297114020532,0.9995286304972655,0.06810777981717832,0.9997642318818292,equal_weak_measurement,0.9356604182158392,1.0
4,0.87,0.8784468578178859,0.9996072991922695,0.06760390400470341,0.9998035917394038,equal_weak_measurement,0.9398295124249849,1.0
4,0.88,0.8877696820617401,0.9996764932858209,0.06711973308514829,0.9998382073818686,equal_weak_measurement,0.9440720662234903,1.0
4,0.89,0.8970979023526382,0.9997370234232058,0.06665410459986314,0.9998684857698884,equal_weak_measurement,0.9483859944289073,1.0
4,0.9,0.906431255781841,0.9997896233323267,0.06620594782746989,0.9998947950652103,equal_weak_measurement,0.9527692569068709,1.0
4,0.91,0.9157694967155282,0.9998349582308037,0.06577427472774222,0.99991746889889,equal_weak_measurement,0.9572198595861733,1.0
4,0.92,0.9251123953612129,0.9998736321790243,0.06535817195638244,0.9999368101003193,equal_weak_measurement,0.9617358552246078,1.0
4,0.93,0.9344597364781747,0.9999061945289521,0.06495679380355962,0.999953093964315,equal_weak_measurement,0.9663153439465616,1.0
4,0.9400000000000001,0.9438113182149139,0.999933145594672,0.06456935593203679,0.9999665711211384,equal_weak_measurement,0.9709564735726648,1.0
4,0.9500000000000001,0.9531669510589371,0.9999549416510038,0.0641951298096687,0.9999774700641163,equal_weak_measurement,0.9756574397610112,1.0
4,0.96,0.962526456886131,0.9999719993502698,0.06383343774680092,0.9999859993811117,equal_weak_measurement,0.9804164859785726,1.0
4,0.97,0.9718896680986467,0.9999846996337953,0.0634836484621759,0.9999923497291081,equal_weak_measurement,0.9852319033204638,1.0
4,0.98,0.9812564268416182,0.9999933912034484,0.06314517311194014,0.9999966955853455,equal_weak_measurement,0.9901020301937138,1.0
4,0.99,0.9906265842902725,0.9999983936091084,0.06281746172553258,0.9999991968035865,equal_weak_measurement,0.995025251881154,1.0
4,1.0,1.0,1.0,0.0625,1.0,projective_each_slot,1.0,1.0
8,0.0,1.0,0.5,1.0,0.0,no_record,1.0,1.0
